StoreID,DateID,Fuel_Price,CPI,Unemployment
2,2011-09-16,3.526,215.6944378,7.852
2,2011-09-23,3.467,216.0282356,7.852
2,2011-09-30,3.355,216.3620333,7.852
2,2011-10-07,3.285,216.6958311,7.441
2,2011-10-14,3.274,217.0048261,7.441
2,2011-10-21,3.353,217.1650042,7.441
2,2011-10-28,3.372,217.3251824,7.441
2,2011-11-04,3.332,217.4853605,7.441
2,2011-11-11,3.297,217.6455387,7.441
2,2011-11-18,3.308,217.8670218,7.441
2,2011-11-25,3.236,218.1130269,7.441
2,2011-12-02,3.172,218.3590319,7.441
2,2011-12-09,3.158,218.605037,7.441
2,2011-12-16,3.159,218.8217928,7.441
2,2011-12-23,3.112,218.9995495,7.441
2,2011-12-30,3.129,219.1773063,7.441
2,2012-01-06,3.157,219.355063,7.057
2,2012-01-13,3.261,219.5328198,7.057
2,2012-01-20,3.268,219.6258417,7.057
2,2012-01-27,3.29,219.7188636,7.057
2,2012-02-03,3.36,219.8118854,7.057
2,2012-02-10,3.409,219.9049073,7.057
2,2012-02-17,3.51,220.0651993,7.057
2,2012-02-24,3.555,220.275944,7.057
2,2012-03-02,3.63,220.4866886,7.057
2,2012-03-09,3.669,220.6974332,7.057
2,2012-03-16,3.734,220.8498468,7.057
2,2012-03-23,3.787,220.9244858,7.057
2,2012-03-30,3.845,220.9991248,7.057
2,2012-04-06,3.891,221.0737638,6.891
2,2012-04-13,3.891,221.1484028,6.891
2,2012-04-20,3.877,221.2021074,6.891
2,2012-04-27,3.814,221.255812,6.891
2,2012-05-04,3.749,221.3095166,6.891
2,2012-05-11,3.688,221.3632212,6.891
2,2012-05-18,3.63,221.380331,6.891
2,2012-05-25,3.561,221.3828029,6.891
2,2012-06-01,3.501,221.3852748,6.891
2,2012-06-08,3.452,221.3877467,6.891
2,2012-06-15,3.393,221.4009901,6.891
2,2012-06-22,3.346,221.4411622,6.891
2,2012-06-29,3.286,221.4813343,6.891
2,2012-07-06,3.227,221.5215064,6.565
2,2012-07-13,3.256,221.5616784,6.565
2,2012-07-20,3.311,221.5701123,6.565
2,2012-07-27,3.407,221.5785461,6.565
2,2012-08-03,3.417,221.5869799,6.565
2,2012-08-10,3.494,221.5954138,6.565
2,2012-08-17,3.571,221.6751459,6.565
2,2012-08-24,3.62,221.8083518,6.565
2,2012-08-31,3.638,221.9415576,6.565
2,2012-09-07,3.73,222.0747635,6.565
2,2012-09-14,3.717,222.2174395,6.565
2,2012-09-21,3.721,222.4169362,6.565
2,2012-09-28,3.666,222.6164329,6.565
2,2012-10-05,3.617,222.8159296,6.17
2,2012-10-12,3.601,223.0154263,6.17
2,2012-10-19,3.594,223.0598077,6.17
2,2012-10-26,3.506,223.0783366,6.17
3,2010-02-05,2.572,214.4248812,7.368
3,2010-02-12,2.548,214.5747916,7.368
3,2010-02-19,2.514,214.6198868,7.368
3,2010-02-26,2.561,214.6475127,7.368
3,2010-03-05,2.625,214.6751386,7.368
3,2010-03-12,2.667,214.7027646,7.368
3,2010-03-19,2.72,214.5301219,7.368
3,2010-03-26,2.732,214.3241011,7.368
3,2010-04-02,2.719,214.1180803,7.343
3,2010-04-09,2.77,213.9120595,7.343
3,2010-04-16,2.808,213.7726889,7.343
3,2010-04-23,2.795,213.7221852,7.343
3,2010-04-30,2.78,213.6716815,7.343
3,2010-05-07,2.835,213.6211778,7.343
3,2010-05-14,2.854,213.6196139,7.343
3,2010-05-21,2.826,213.9116886,7.343
3,2010-05-28,2.759,214.2037634,7.343
3,2010-06-04,2.705,214.4958382,7.343
3,2010-06-11,2.668,214.787913,7.343
3,2010-06-18,2.637,214.7858259,7.343
3,2010-06-25,2.653,214.6660741,7.343
3,2010-07-02,2.669,214.5463222,7.346
3,2010-07-09,2.642,214.4265704,7.346
3,2010-07-16,2.623,214.4176476,7.346
3,2010-07-23,2.608,214.5564968,7.346
3,2010-07-30,2.64,214.695346,7.346
3,2010-08-06,2.627,214.8341952,7.346
3,2010-08-13,2.692,214.9730444,7.346
3,2010-08-20,2.664,214.9314191,7.346
3,2010-08-27,2.619,214.8897938,7.346
3,2010-09-03,2.577,214.8481685,7.346
3,2010-09-10,2.565,214.8065431,7.346
3,2010-09-17,2.582,214.8322484,7.346
3,2010-09-24,2.624,214.9084516,7.346
3,2010-10-01,2.603,214.9846548,7.564
3,2010-10-08,2.633,215.060858,7.564
3,2010-10-15,2.72,215.1293114,7.564
3,2010-10-22,2.725,215.17839,7.564
3,2010-10-29,2.716,215.2274686,7.564
3,2010-11-05,2.689,215.2765472,7.564
3,2010-11-12,2.728,215.3256258,7.564
3,2010-11-19,2.771,215.2074519,7.564
3,2010-11-26,2.735,215.0614025,7.564
3,2010-12-03,2.708,214.9153531,7.564
3,2010-12-10,2.843,214.7693037,7.564
3,2010-12-17,2.869,214.704919,7.564
3,2010-12-24,2.886,214.7017828,7.564
3,2010-12-31,2.943,214.6986466,7.564
3,2011-01-07,2.976,214.6955104,7.551
3,2011-01-14,2.983,214.7470729,7.551
3,2011-01-21,3.016,215.1268275,7.551
3,2011-01-28,3.01,215.5065821,7.551
3,2011-02-04,2.989,215.8863367,7.551
3,2011-02-11,3.022,216.2660913,7.551
3,2011-02-18,3.045,216.5843571,7.551
3,2011-02-25,3.065,216.8780275,7.551
3,2011-03-04,3.288,217.1716979,7.551
3,2011-03-11,3.459,217.4653683,7.551
3,2011-03-18,3.488,217.7235226,7.551
3,2011-03-25,3.473,217.9674705,7.551
3,2011-04-01,3.524,218.2114184,7.574
3,2011-04-08,3.622,218.4553663,7.574
3,2011-04-15,3.743,218.6788642,7.574
3,2011-04-22,3.807,218.851237,7.574
3,2011-04-29,3.81,219.0236099,7.574
3,2011-05-06,3.906,219.1959827,7.574
3,2011-05-13,3.899,219.3683556,7.574
3,2011-05-20,3.907,219.127216,7.574
3,2011-05-27,3.786,218.8860765,7.574
3,2011-06-03,3.699,218.6449369,7.574
3,2011-06-10,3.648,218.4037974,7.574
3,2011-06-17,3.637,218.3551748,7.574
3,2011-06-24,3.594,218.45094,7.574
3,2011-07-01,3.524,218.5467052,7.567
3,2011-07-08,3.48,218.6424704,7.567
3,2011-07-15,3.575,218.7275216,7.567
3,2011-07-22,3.651,218.7857881,7.567
3,2011-07-29,3.682,218.8440545,7.567
3,2011-08-05,3.684,218.9023209,7.567
3,2011-08-12,3.638,218.9605873,7.567
3,2011-08-19,3.554,219.023271,7.567
3,2011-08-26,3.523,219.0866908,7.567
3,2011-09-02,3.533,219.1501106,7.567
3,2011-09-09,3.546,219.2135305,7.567
3,2011-09-16,3.526,219.3972867,7.567
3,2011-09-23,3.467,219.7414914,7.567
3,2011-09-30,3.355,220.085696,7.567
3,2011-10-07,3.285,220.4299007,7.197
3,2011-10-14,3.274,220.7486167,7.197
3,2011-10-21,3.353,220.9144005,7.197
3,2011-10-28,3.372,221.0801842,7.197
3,2011-11-04,3.332,221.245968,7.197
3,2011-11-11,3.297,221.4117517,7.197
3,2011-11-18,3.308,221.6432852,7.197
3,2011-11-25,3.236,221.9011185,7.197
3,2011-12-02,3.172,222.1589519,7.197
3,2011-12-09,3.158,222.4167852,7.197
3,2011-12-16,3.159,222.6426418,7.197
3,2011-12-23,3.112,222.8258628,7.197
3,2011-12-30,3.129,223.0090839,7.197
3,2012-01-06,3.157,223.1923049,6.833
3,2012-01-13,3.261,223.3755259,6.833
3,2012-01-20,3.268,223.4700552,6.833
3,2012-01-27,3.29,223.5645845,6.833
3,2012-02-03,3.36,223.6591137,6.833
3,2012-02-10,3.409,223.753643,6.833
3,2012-02-17,3.51,223.9170153,6.833
3,2012-02-24,3.555,224.1320199,6.833
3,2012-03-02,3.63,224.3470245,6.833
3,2012-03-09,3.669,224.5620291,6.833
3,2012-03-16,3.734,224.7166953,6.833
3,2012-03-23,3.787,224.7909104,6.833
3,2012-03-30,3.845,224.8651254,6.833
3,2012-04-06,3.891,224.9393405,6.664
3,2012-04-13,3.891,225.0135556,6.664
3,2012-04-20,3.877,225.0689541,6.664
3,2012-04-27,3.814,225.1243526,6.664
3,2012-05-04,3.749,225.1797511,6.664
3,2012-05-11,3.688,225.2351496,6.664
3,2012-05-18,3.63,225.2512024,6.664
3,2012-05-25,3.561,225.2515168,6.664
3,2012-06-01,3.501,225.2518313,6.664
3,2012-06-08,3.452,225.2521458,6.664
3,2012-06-15,3.393,225.2644795,6.664
3,2012-06-22,3.346,225.3068615,6.664
3,2012-06-29,3.286,225.3492435,6.664
3,2012-07-06,3.227,225.3916254,6.334
3,2012-07-13,3.256,225.4340074,6.334
3,2012-07-20,3.311,225.4438827,6.334
3,2012-07-27,3.407,225.4537579,6.334
3,2012-08-03,3.417,225.4636332,6.334
3,2012-08-10,3.494,225.4735085,6.334
3,2012-08-17,3.571,225.5558664,6.334
3,2012-08-24,3.62,225.6925864,6.334
3,2012-08-31,3.638,225.8293063,6.334
3,2012-09-07,3.73,225.9660263,6.334
3,2012-09-14,3.717,226.1122067,6.334
3,2012-09-21,3.721,226.3151496,6.334
3,2012-09-28,3.666,226.5180926,6.334
3,2012-10-05,3.617,226.7210356,6.034
3,2012-10-12,3.601,226.9239785,6.034
3,2012-10-19,3.594,226.9688442,6.034
3,2012-10-26,3.506,226.9873637,6.034
4,2010-02-05,2.598,126.4420645,8.623
4,2010-02-12,2.573,126.4962581,8.623
4,2010-02-19,2.54,126.5262857,8.623
4,2010-02-26,2.59,126.5522857,8.623
4,2010-03-05,2.654,126.5782857,8.623
4,2010-03-12,2.704,126.6042857,8.623
4,2010-03-19,2.743,126.6066452,8.623
4,2010-03-26,2.752,126.6050645,8.623
4,2010-04-02,2.74,126.6034839,7.896
4,2010-04-09,2.773,126.6019032,7.896
4,2010-04-16,2.81,126.5621,7.896
4,2010-04-23,2.805,126.4713333,7.896
4,2010-04-30,2.787,126.3805667,7.896
4,2010-05-07,2.836,126.2898,7.896
4,2010-05-14,2.845,126.2085484,7.896
4,2010-05-21,2.82,126.1843871,7.896
4,2010-05-28,2.756,126.1602258,7.896
4,2010-06-04,2.701,126.1360645,7.896
4,2010-06-11,2.668,126.1119032,7.896
4,2010-06-18,2.635,126.114,7.896
4,2010-06-25,2.654,126.1266,7.896
4,2010-07-02,2.668,126.1392,7.372
4,2010-07-09,2.637,126.1518,7.372
4,2010-07-16,2.621,126.1498065,7.372
4,2010-07-23,2.612,126.1283548,7.372
4,2010-07-30,2.65,126.1069032,7.372
4,2010-08-06,2.64,126.0854516,7.372
4,2010-08-13,2.698,126.064,7.372
4,2010-08-20,2.671,126.0766452,7.372
4,2010-08-27,2.621,126.0892903,7.372
4,2010-09-03,2.584,126.1019355,7.372
4,2010-09-10,2.574,126.1145806,7.372
4,2010-09-17,2.594,126.1454667,7.372
4,2010-09-24,2.642,126.1900333,7.372
4,2010-10-01,2.619,126.2346,7.127
4,2010-10-08,2.645,126.2791667,7.127
4,2010-10-15,2.732,126.3266774,7.127
4,2010-10-22,2.736,126.3815484,7.127
4,2010-10-29,2.718,126.4364194,7.127
4,2010-11-05,2.699,126.4912903,7.127
4,2010-11-12,2.741,126.5461613,7.127
4,2010-11-19,2.78,126.6072,7.127
4,2010-11-26,2.752,126.6692667,7.127
4,2010-12-03,2.727,126.7313333,7.127
4,2010-12-10,2.86,126.7934,7.127
4,2010-12-17,2.884,126.8794839,7.127
4,2010-12-24,2.887,126.9835806,7.127
4,2010-12-31,2.955,127.0876774,7.127
4,2011-01-07,2.98,127.1917742,6.51
4,2011-01-14,2.992,127.3009355,6.51
4,2011-01-21,3.017,127.4404839,6.51
4,2011-01-28,3.022,127.5800323,6.51
4,2011-02-04,2.996,127.7195806,6.51
4,2011-02-11,3.033,127.859129,6.51
4,2011-02-18,3.058,127.99525,6.51
4,2011-02-25,3.087,128.13,6.51
4,2011-03-04,3.305,128.26475,6.51
4,2011-03-11,3.461,128.3995,6.51
4,2011-03-18,3.495,128.5121935,6.51
4,2011-03-25,3.48,128.6160645,6.51
4,2011-04-01,3.521,128.7199355,5.946
4,2011-04-08,3.605,128.8238065,5.946
4,2011-04-15,3.724,128.9107333,5.946
4,2011-04-22,3.781,128.9553,5.946
4,2011-04-29,3.781,128.9998667,5.946
4,2011-05-06,3.866,129.0444333,5.946
4,2011-05-13,3.872,129.089,5.946
4,2011-05-20,3.881,129.0756774,5.946
4,2011-05-27,3.771,129.0623548,5.946
4,2011-06-03,3.683,129.0490323,5.946
4,2011-06-10,3.64,129.0357097,5.946
4,2011-06-17,3.618,129.0432,5.946
4,2011-06-24,3.57,129.0663,5.946
4,2011-07-01,3.504,129.0894,5.644
4,2011-07-08,3.469,129.1125,5.644
4,2011-07-15,3.563,129.1338387,5.644
4,2011-07-22,3.627,129.1507742,5.644
4,2011-07-29,3.659,129.1677097,5.644
4,2011-08-05,3.662,129.1846452,5.644
4,2011-08-12,3.617,129.2015806,5.644
4,2011-08-19,3.55,129.2405806,5.644
4,2011-08-26,3.523,129.2832581,5.644
4,2011-09-02,3.533,129.3259355,5.644
4,2011-09-09,3.554,129.3686129,5.644
4,2011-09-16,3.532,129.4306,5.644
4,2011-09-23,3.473,129.5183333,5.644
4,2011-09-30,3.371,129.6060667,5.644
4,2011-10-07,3.299,129.6938,5.143
4,2011-10-14,3.283,129.7706452,5.143
4,2011-10-21,3.361,129.7821613,5.143
4,2011-10-28,3.362,129.7936774,5.143
4,2011-11-04,3.322,129.8051935,5.143
4,2011-11-11,3.286,129.8167097,5.143
4,2011-11-18,3.294,129.8268333,5.143
4,2011-11-25,3.225,129.8364,5.143
4,2011-12-02,3.176,129.8459667,5.143
4,2011-12-09,3.153,129.8555333,5.143
4,2011-12-16,3.149,129.8980645,5.143
4,2011-12-23,3.103,129.9845484,5.143
4,2011-12-30,3.119,130.0710323,5.143
4,2012-01-06,3.158,130.1575161,4.607
4,2012-01-13,3.263,130.244,4.607
4,2012-01-20,3.273,130.2792258,4.607
4,2012-01-27,3.29,130.3144516,4.607
4,2012-02-03,3.354,130.3496774,4.607
4,2012-02-10,3.411,130.3849032,4.607
4,2012-02-17,3.493,130.4546207,4.607
4,2012-02-24,3.541,130.5502069,4.607
4,2012-03-02,3.619,130.6457931,4.607
4,2012-03-09,3.667,130.7413793,4.607
4,2012-03-16,3.707,130.8261935,4.607
4,2012-03-23,3.759,130.8966452,4.607
4,2012-03-30,3.82,130.9670968,4.607
4,2012-04-06,3.864,131.0375484,4.308
4,2012-04-13,3.881,131.108,4.308
4,2012-04-20,3.864,131.1173333,4.308
4,2012-04-27,3.81,131.1266667,4.308
4,2012-05-04,3.747,131.136,4.308
4,2012-05-11,3.685,131.1453333,4.308
4,2012-05-18,3.62,131.0983226,4.308
4,2012-05-25,3.551,131.0287742,4.308
4,2012-06-01,3.483,130.9592258,4.308
4,2012-06-08,3.433,130.8896774,4.308
4,2012-06-15,3.372,130.8295333,4.308
4,2012-06-22,3.329,130.7929,4.308
4,2012-06-29,3.257,130.7562667,4.308
4,2012-07-06,3.187,130.7196333,4.077
4,2012-07-13,3.224,130.683,4.077
4,2012-07-20,3.263,130.7012903,4.077
4,2012-07-27,3.356,130.7195806,4.077
4,2012-08-03,3.374,130.737871,4.077
4,2012-08-10,3.476,130.7561613,4.077
4,2012-08-17,3.552,130.7909677,4.077
4,2012-08-24,3.61,130.8381613,4.077
4,2012-08-31,3.646,130.8853548,4.077
4,2012-09-07,3.709,130.9325484,4.077
4,2012-09-14,3.706,130.9776667,4.077
4,2012-09-21,3.721,131.0103333,4.077
4,2012-09-28,3.666,131.043,4.077
4,2012-10-05,3.62,131.0756667,3.879
4,2012-10-12,3.603,131.1083333,3.879
4,2012-10-19,3.61,131.1499677,3.879
4,2012-10-26,3.514,131.1930968,3.879
5,2010-02-05,2.572,211.6539716,6.566
5,2010-02-12,2.548,211.8004698,6.566
5,2010-02-19,2.514,211.8471283,6.566
5,2010-02-26,2.561,211.8771468,6.566
5,2010-03-05,2.625,211.9071653,6.566
5,2010-03-12,2.667,211.9371839,6.566
5,2010-03-19,2.72,211.770897,6.566
5,2010-03-26,2.732,211.5718925,6.566
5,2010-04-02,2.719,211.372888,6.465
5,2010-04-09,2.77,211.1738835,6.465
5,2010-04-16,2.808,211.0388528,6.465
5,2010-04-23,2.795,210.9891204,6.465
5,2010-04-30,2.78,210.939388,6.465
5,2010-05-07,2.835,210.8896556,6.465
5,2010-05-14,2.854,210.8872772,6.465
5,2010-05-21,2.826,211.169023,6.465
5,2010-05-28,2.759,211.4507688,6.465
5,2010-06-04,2.705,211.7325146,6.465
5,2010-06-11,2.668,212.0142605,6.465
5,2010-06-18,2.637,212.0119769,6.465
5,2010-06-25,2.653,211.8960815,6.465
5,2010-07-02,2.669,211.7801861,6.496
5,2010-07-09,2.642,211.6642907,6.496
5,2010-07-16,2.623,211.6561123,6.496
5,2010-07-23,2.608,211.7915565,6.496
5,2010-07-30,2.64,211.9270006,6.496
5,2010-08-06,2.627,212.0624447,6.496
5,2010-08-13,2.692,212.1978889,6.496
5,2010-08-20,2.664,212.1608984,6.496
5,2010-08-27,2.619,212.123908,6.496
5,2010-09-03,2.577,212.0869176,6.496
5,2010-09-10,2.565,212.0499271,6.496
5,2010-09-17,2.582,212.0769346,6.496
5,2010-09-24,2.624,212.1519404,6.496
5,2010-10-01,2.603,212.2269463,6.768
5,2010-10-08,2.633,212.3019522,6.768
5,2010-10-15,2.72,212.3691867,6.768
